City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
222,Pevek,RU,2020-01-04 00:47:14,69.7,170.27,-1.25,61,39,5.88
223,Kisangani,CD,2020-01-04 00:47:14,0.52,25.21,71.74,91,92,2.24
224,Sao Felix Do Xingu,BR,2020-01-04 00:47:14,-6.64,-51.99,70.81,99,100,4.25
225,Dwarka,IN,2020-01-04 00:47:15,28.58,77.04,61.0,93,0,2.13
226,Georgetown,GY,2020-01-04 00:42:31,6.8,-58.16,80.6,78,20,4.7
227,Torbat-E Jam,IR,2020-01-04 00:47:15,35.24,60.63,34.93,86,20,2.24
228,Saldanha,PT,2020-01-04 00:47:16,41.42,-6.55,39.9,95,7,3.36
229,Viet Tri,VN,2020-01-04 00:45:39,21.3,105.43,68.0,94,75,4.7
230,Gaildorf,DE,2020-01-04 00:47:17,49.0,9.77,48.0,93,93,11.41
231,Marawi,PH,2020-01-04 00:47:17,8.0,124.29,79.0,68,46,5.99
232,Takaka,NZ,2020-01-04 00:47:17,-40.86,172.81,71.01,61,84,11.99
233,Ippy,CF,2020-01-04 00:47:18,6.26,21.2,69.89,27,100,5.7
234,Kaitangata,NZ,2020-01-04 00:47:18,-46.28,169.85,50.56,69,97,34.18
235,Geraldton,CA,2020-01-04 00:47:18,49.72,-86.95,15.8,85,90,2.24
236,Karpogory,RU,2020-01-04 00:47:19,64.0,44.44,34.54,99,100,12.97
237,Two Rivers,US,2020-01-04 00:47:19,44.15,-87.57,32.0,75,90,4.7
238,Progreso,UY,2020-01-04 00:47:19,-34.68,-56.22,71.6,68,20,16.11
239,Salekhard,RU,2020-01-04 00:47:19,66.54,66.62,-1.41,99,95,3.27
240,Hay River,CA,2020-01-04 00:45:16,60.82,-115.79,-16.6,75,40,3.76
241,Hushitai,CN,2020-01-04 00:47:20,41.93,123.51,5.0,84,23,2.24
242,Viedma,AR,2020-01-04 00:47:20,-40.81,-62.99,79.72,40,0,22.21
243,Sao Joao Da Barra,BR,2020-01-04 00:47:20,-21.64,-41.05,75.94,88,100,8.37
244,Snasa,NO,2020-01-04 00:47:21,64.25,12.38,27.99,85,99,30.69
